Ticker,Company,Sector,Industry,mcap_2019,mcap_2020,mcap_2021,mcap_2022,mcap_2023,mcap_2024,pe_2019,pe_2020,pe_2021,pe_2022,pe_2023,pe_2024,dy_2019,dy_2020,dy_2021,dy_2022,dy_2023,dy_2024,pscore_2019,pscore_2020,pscore_2021,pscore_2022,pscore_2023,pscore_2024,azscore_2019,azscore_2020,azscore_2021,azscore_2022,azscore_2023,azscore_2024,fcfyield_2019,fcfyield_2020,fcfyield_2021,fcfyield_2022,fcfyield_2023,fcfyield_2024,roic_2019,roic_2020,roic_2021,roic_2022,roic_2023,roic_2024,rg_2019,rg_2020,rg_2021,rg_2022,rg_2023,rg_2024,ndebitda_2019,ndebitda_2020,ndebitda_2021,ndebitda_2022,ndebitda_2023,ndebitda_2024,gpm_2019,gpm_2020,gpm_2021,gpm_2022,gpm_2023,gpm_2024,epsdg_2019,epsdg_2020,epsdg_2021,epsdg_2022,epsdg_2023,epsdg_2024
LGO,Largo Inc,Basic Materials,Other Industrial Metals & Mining,431773650,683925000,599446100,344352280,147957810,431773650,"-15,26291524","91,76482769","26,2763936","-238,9520882","-4,875186369","-2,213031227",0,0,0,0,0,0,3,3,3,3,3,3,"-0,7961462243","-0,7961462243","-0,7961462243","-0,7961462243","-0,7961462243","-0,7961462243","0,1246914264","-0,1297812263","0,02087055119","-0,1216458908","-0,2197423635","-0,281733389","-0,03253769421",0,"0,09066065647","-0,02690308523","-0,04235166309","-0,1606900395","-0,6434886166","-0,1208480445","0,6525123555","0,1561983054","-0,1333342057","-0,3712629099","-6,508181642","-2,048965283","-1,195711036","-0,4287194006","8,611311715","0,1391120507","0,1156630797","0,2633368615","0,3291809562","0,2596804376","0,1204223793","-0,1672910663","-1,144044321","1,230769231","1,833333333","-1,101470588","-12,62318841","-0,6595744681"
LTRX,Lantronix Inc,Technology,Communication Equipment,96020400,127956360,271661850,157040640,218894440,96020400,"-175,6019608","-8,734634941","-36,63038576","-32,78067512","-16,9979922","-29,88562002",0,0,0,0,0,0,5,5,5,5,5,5,"1,89281269","1,89281269","1,89281269","1,89281269","1,89281269","1,89281269","-0,03683408332","-0,03297704689","0,02376913547","-0,06561985158","-0,01595891353","0,1270269746","0,07231294695","-0,1919175363","-0,06374646596","-0,03574013402","-0,06076221344","-0,0258254302","0,02874067573","0,276988697","0,1937105448","0,8139401486","0,01183139871","0,2221070364","-10,11510791","-0,3314641745","-9,888594164","7,825892857","22,46969697","0,06793595846","0,560311367","0,4492468018","0,4620367391","0,4287223786","0,4288774211","0,4013921548","-1,532394366","-21,22222222","0,6666666667","-0,1428571429","-0,5625","0,52"
LWLG,Lightwave Logic Inc,Basic Materials,Specialty Chemicals,61878864,92803245,1650035060,484830391,584447058,61878864,"-8,668045436","-12,72103032","-84,03738348","-27,9691762","-27,33274453","-11,26661304",0,0,0,0,0,0,2,2,2,2,2,2,"149,1867446","149,1867446","149,1867446","149,1867446","149,1867446","149,1867446","-0,08697556087","-0,05960333567","-0,007293828242","-0,02510633399","-0,02753945599","-0,0718742613","-1,056094404","-0,9998819832","-0,6582463343","-0,61323525","-0,5394667004","-0,6379824296",0,0,0,0,0,"1,360500716","0,2283183686","0,438892363","1,289717199","1,467005909","1,445268086","1,205287691",0,0,0,0,"0,9379536813","0,922650489","-0,06878306878","0,0952970297","-1,325581395","0,1176470588","-0,2","-0,05555555556"
MAAS,Maase Inc,Financial,Asset Management,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"59,30664272","-105,9382932","-68,69784104","-54,4812078","-82,09616476","-12,37957194",0,0,0,0,0,0,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"0,02935795868","-0,02650036635","-0,003726551439","-0,01868291976","-0,00761452556","0,01489936976","0,1176999833","-0,1272551021","-0,1723591815","-0,2364442629","-0,2397618853","-0,1287227626","0,2256786341","-0,3628777106","0,4766417213","-0,01286087866","-0,393666453","9,357619713","-5,893955676","6,707704043","4,185179109","2,540451214","2,843623818","-3,582074207","0,8470115288","0,7547245584","0,7696495816","0,7082880773","0,8227455435","0,3962749488","-0,1739130435","-1,578947368","-0,4","-0,3116883117","0,2871287129","-5,666666667"
MBAI,Check-Cap Ltd,Healthcare,Diagnostics & Research,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"-0,4418203255","-0,3977492799","-0,446112681","-0,3116496648",#ERROR!,#ERROR!,0,0,0,0,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"-2,272310645","-2,525330527","-2,173833275","-1,021220901",#ERROR!,#ERROR!,"-0,3333012623","-0,4728345527","-0,8142441001","19,74809741",#ERROR!,#ERROR!,0,0,0,0,#ERROR!,#ERROR!,"1,490343853","0,1672373208","0,5099463761","-0,005444573442",#ERROR!,#ERROR!,0,0,0,0,#ERROR!,#ERROR!,0,"-0,1122112211","0,1097922849","-0,4333333333"
MELI,MercadoLibre Inc,Consumer Cyclical,Internet Retail,28431110518,83539242752,67971163893,42552873753,79569693100,28431110518,"-161,9161778","-83326,12461","809,0886236","88,39056333","80,02960292","45,11104484","0,0001021206163","0,00004027548402",0,0,0,0,4,4,4,4,4,4,"3,419813321","3,419813321","3,419813321","3,419813321","3,419813321","3,419813321","0,01128285589","0,01122590309","0,005294474141","0,05832751219","0,05862825474","0,08187250546","-0,04728989542","-0,0004522626668","0,02796872039","0,08870514026","0,1589578195","0,1772739523","0,595046862","0,7305995609","0,7788122798","0,5249681709","0,4013914657","0,3753226981","-11,49661972","-0,5060682594","2,072700297","2,658573596","1,233673923","1,311449907","0,47995309","0,4300452944","0,4250954873","0,4821892393","0,5024160985","0,4609423882","-3,304878049","0,9959773371","118,6056338","4,706586826","1,041972718","0,9367934224"
MEOH,Methanex Corp,Basic Materials,Chemicals,2943454570,3511173519,2987451726,2638085973,3191050069,2943454570,"32,9456511","-22,40984619","6,234678635","7,642230872","18,44065246","20,5222197","0,03730744321","0,0107959464","0,008191272588","0,01625524346","0,01537654177","0,01481774568",5,5,5,5,5,5,"1,639782388","1,639782388","1,639782388","1,639782388","1,639782388","1,639782388","0,02638316536","0,03396798296","0,2490341058","0,1516125503","0,06596050004","0,1673243127","0,02921024481","-0,006920132633","0,1134305526","0,08341913895","0,04716065277","0,05386433184","-0,14547775","-0,2112855001","0,6658945804","-0,02341592898","-0,1363227491","-0,0009791928239","3,767022846","6,731049759","1,655458892","2,503544877","3,215756781","2,932317832","0,2167976137","0,2324338113","0,243523532","0,2006609315","0,1760191756","0,1909824349","-0,853485064",-3,"3,975728155","-0,207177814","-0,4711934156","-0,07003891051"
MOMO,Hello Group Inc ADR,Communication Services,Internet Content & Information,6982719632,2895578663,1749584391,1778780427,1307701700,6982719632,"16,30132331","9,97396966","-3,955928827","8,140731087","4,854149276","10,12117769","0,01811596477","0,05666719602","0,07388239518","0,06960081488","0,10082221","0,06807852268",7,7,7,7,7,7,"2,129232571","2,129232571","2,129232571","2,129232571","2,129232571","2,129232571","0,1086604382","0,1490685403","0,1268314032","0,09487973895","0,1789919094","0,1287294455","0,1231900501","0,07683577746","-0,1516374449","0,08530750929","0,1140655386","0,05139659142","0,2655593881","-0,1629496032","0,02616739895","-0,1284016933","-0,05537318686","-0,1198038722","0,5887613908","0,4678274128","0,4208007223","-1,010530438","-1,193445547","0,2279013777","0,4922801164","0,4587893869","0,424835852","0,4158282019","0,4117685381","0,3896280696","0,01384615385","-0,2670713202","-2,492753623","1,506241331","0,3479452055","-0,4329268293"
MRVL,Marvell Technology Inc,Technology,Semiconductors,17677326720,32019568660,73878218310,31635864000,52150057000,17677326720,"-61,17194859","10,08564449","-127,5080261","-135,1435796","-224,6966972","-62,47054853","0,01351655411","0,009986041982","0,00454211524","0,003357034878","0,005563735117","0,003546560874",7,7,7,7,7,7,"6,727232758","6,727232758","6,727232758","6,727232758","6,727232758","6,727232758","0,04648639074","0,01712583077","0,01973529274","0,01111512491","0,02916605762","0,01749785328","0,01852066257","-0,01748322838","-0,0224185892","-0,01454053482","-0,02202229116","-0,02902203364","0,18953457","-0,0581445053","0,09993438702","0,503048267","0,326550735","-0,06958240422","3,168700553","0,6643180174","1,495681935","4,564421263","2,32190534","4,056071471","0,5088968456","0,5027269585","0,5012967766","0,4625761922","0,5046793702","0,4164351726","-1,352941176","8,8","-1,175213675","-0,2926829268","0,641509434","-4,684210526"
NBN,Northeast Bank,Financial,Banks - Regional,198965520,185654880,284160690,305477600,414200950,198965520,"13,83186258","6,837993139","3,45725522","6,763980504","6,926610768","7,924007659","0,001869386828","0,002302614336","0,001338974448","0,00110452793","0,0009638439272","0,0006631660601",5,5,5,5,5,5,"-0,3604386378","-0,3604386378","-0,3604386378","-0,3604386378","-0,3604386378","-0,3604386378","0,09621353876","0,09745590059","0,02862007316","0,1032330374","0,1883383706","0,0002405602375","0,06564942526","0,09269700713","0,229196851","0,1428934543","0,04724452385","0,07345535737","0,2021322677","0,1020073693","0,5493360335","-0,2526499241","0,6388835752","0,4479670956","-1,251871608","-2,327932652","-9,397139523","-2,145375754","5,650167332","1,352109587","0,7580230842","0,7553291354","0,9343526833","0,9758605926","0,6627407387","0,5735995793","-0,1412429379","0,6644736842","2,37944664","-0,3754385965","0,1161048689","0,2718120805"
NCMI,National Cinemedia Inc,Communication Services,Advertising Agencies,566899268,291950622,227724226,32011755,401242854,566899268,"15,84782793","-4,428571835","-4,606557632","-0,6283263624","0,2811052016","-28,97474619","0,2193647173","0,2375456031","0,07533230124","0,5268129316","0,002522253996","0,0004642979342",5,5,5,5,5,5,"3,316980763","3,316980763","3,316980763","3,316980763","3,316980763","3,316980763","0,226531214","0,1633126022","-0,4497650412","-2,783790439","-0,05044507993","0,08434745804","0,13905908","0,2552687722","-0,09111435782","0,00968285153","-0,05349794239","-0,03925120773","0,007702763933","-0,7967625899","0,267699115","1,17452007","-0,3370786517","0,4576271186","4,540526849","6,927357025","-56,6","23,94444444","-0,02479669377","-2,313636364","0,6976169065","0,5188053097","0,3289703316","0,5268860353","0,5151331719","0,3023255814","4,899470899","-2,452914798","0,1228395062","0,754398311","5,160458453","-1,01584022"
NFTY,First Trust India Nifty 50 Equal Weight ETF,Financial,Exchange Traded Fund,130395348,142215785,177491821,161817700,200317491,130395348,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
NVEC,NVE Corp,Technology,Semiconductors,345895158,271530973,330068629,312795983,379083640,345895158,"32,95463855","17,35555766","28,97691622","18,14850915","17,66555737","25,11022235","0,04052266585","0,07688480033","0,05706229707","0,07343022765","0,04819857814","0,04495599823",5,5,5,5,5,5,"135,4398222","135,4398222","135,4398222","135,4398222","135,4398222","135,4398222","0,02959760911","0,0628425329","0,0392546271","0,04564974802","0,04528621309","0,04239643729","0,1575912082","0,1652458936","0,1460997942","0,2077212359","0,3177744666","0,235033286","-0,1135667531","-0,040048372","-0,159211831","0,2630655848","0,4174837709","-0,2208789439","-0,4135540389","-0,4501693303","-0,7297321423","-0,5877741027","-0,04454911048","-0,5273488432","0,8029598973","0,8076002031","0,8071041118","0,7679217044","0,7892404196","0,7727656581","0,04181184669","0,003344481605","-0,1933333333","0,2396694215","0,5666666667","-0,2468085106"
NWSA,News Corp,Communication Services,Entertainment,8314320000,10616676000,13140590000,10483200000,14042600000,8314320000,"51,58348387","-5,494479117","46,10488007","14,81725522","75,43489933","58,60168421","0,02013647779","0,02266047127","0,01071338637","0,01895755133","0,0154807025","0,01103409484",7,7,7,7,7,7,"2,338649913","2,338649913","2,338649913","2,338649913","2,338649913","2,338649913","0,04452537947","0,04904988086","0,05567017337","0,09262117938","0,05275894589","0,03861933194","0,02938998916","0,03130833192","0,03731912897","0,06496231356","0,02910399424","0,03760423634","0,116356383","-0,1058169545","0,03885435169","0,1097456722","-0,2285026481","0,0299550674","-0,177238806","-1,191812865","1,153000845","1,459036898","2,179981635","1,68654311",1,1,1,1,1,1,"1,1","-9,307692308","1,259259259","0,875","-0,7523809524","0,7692307692"
NXST,Nexstar Media Group Inc,Communication Services,Broadcasting,5358559500,4727927000,6181876100,6567650690,5308965750,5358559500,"23,41649403","6,044268626","7,627386499","7,09295105","15,99982587","7,069485693","0,01536075177","0,02059155253","0,01854984149","0,02061779189","0,03450182058","0,04290610561",8,8,8,8,8,8,"1,7470993","1,7470993","1,7470993","1,7470993","1,7470993","1,7470993","0,04079409725","0,2114609731","0,1672629775","0,1809138641","0,1535421335","0,2164897109","0,0315300967","0,07903836168","0,0709998237","0,08500094811","0,0422314165","0,08326294159","0,09853919621","0,4810201216","0,03259058494","0,1211273666","-0,05334868547","0,09608757348","7,603702568","3,766536313","3,69821883","3,067238267","3,903297932","3,016282225","0,5562723816","0,6177770866","0,5993975904","0,6152369987","0,5692276505","0,5892361753","-0,4153471376","2,61875","0,09268854347","0,272918862","-0,6001655629","1,216356108"
OFLX,Omega Flex Inc,Industrials,Specialty Industrial Machinery,1082985260,1473724000,1281433300,942002129,711750644,1082985260,"62,64479752","74,01928679","48,91900363","39,87689781","34,2786659","23,5175519","0,04250525108","0,007671721435","0,01160185239","0,01007354698","0,01843963018","0,03193002219",5,5,5,5,5,5,"13,48192038","13,48192038","13,48192038","13,48192038","13,48192038","13,48192038","0,01368205875","0,01272015656","0,01886793484","0,01518516345","0,03060158071","0,04449714263","0,4089749668","0,4011484213","0,3941737573","0,3126311828","0,2349298784","0,1834746265","0,0281314339","-0,04996408046","0,2288838898","-0,03479705563","-0,1117406584","-0,08777643206","-0,6495142748","-0,8421550783","-0,8186907599","-1,074146736","-1,613874638","-2,033689652","0,632965158","0,6290407955","0,6271084754","0,6240088615","0,613331539","0,6123366214","-0,145","0,1520467836","0,3197969543","-0,1","-0,1196581197","-0,1359223301"
PCAR,Paccar Inc,Industrials,Farm & Heavy Construction Machinery,27438055500,29990928000,30738016000,34549725236,51197894902,27438055500,"11,4904537","22,99562157","16,45501301","11,44944435","11,11955203","13,1287136","0,04149711141","0,04143453071","0,02306427324","0,02913766213","0,02968402232","0,04188192806",5,5,5,5,5,5,"3,7273045","3,7273045","3,7273045","3,7273045","3,7273045","3,7273045","0,03241847936","0,04507734717","0,01804421038","0,0474607187","0,05722374249","0,05298699861","0,09654562063",0,"0,07354488697","0,1067596762","0,1446322885","0,1049197309","0,08954830033","-0,2684093954","0,2559628374","0,225207569","0,2188676496","-0,04166548051","1,884137012","2,965389605","2,237185746","1,564155926","1,047319622","1,520699568","0,1880334535","0,1849427343","0,181912483","0,1813516449","0,2172235918","0,1993120206","0,1009615385","-0,4563318777","0,4337349398","0,6106442577","0,5234782609","-0,09817351598"
PENG,Penguin Solutions Inc,Technology,Information Technology Services,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"17,26442375","-810,296063","43,97791647","14,34429286","-5,101286222","-19,28381613",0,0,0,0,0,0,6,6,6,6,6,6,"2,097943803","2,097943803","2,097943803","2,097943803","2,097943803","2,097943803","0,1537139758","0,05912531674","0,1458444973","0,08858368027","0,06791175382","0,05708396138","0,1408753857","-0,009907343889","-0,01997319274","0,03623990551","-0,001922833855","0,01584111607","-0,05960641548","-0,07394560557","-0,05955931029","0,322442112","0,03250575266","-0,1876523851","0,9331674216","1,166227998","8,846262555","2,976562018","7,167814415","5,44659685","0,1959795346","0,1928015275","0,2254537772","0,2801430786","0,2880631396","0,2928879156","-0,5752895753","-1,022727273","17,8","1,904761905","-4,098360656","0,7354497354"
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,1238582812,2332608004,1642708333,1137990181,1373477758,1238582812,"102,2138033","353,1485982","35,96773446","21,85148186","17,39398773","22,91901032","0,004716230295",0,0,0,0,0,7,7,7,7,7,7,"2,202042571","2,202042571","2,202042571","2,202042571","2,202042571","2,202042571","0,0357162331","0,02239132105","0,05030889023","0,1435510315","0,07937377724","0,09682643074","0,01953438243","0,006371507087",0,"1,433241758","1,505722433",0,"0,552616793","0,4869280469","0,4708927183","0,320007587","0,1493185278","0,4733298575","-1,710603791","-4,436830269","-0,8281018412","-0,4371165856","0,009417441029","-0,5109120935","0,6217695241","0,239263221","0,447558628","0,4208159322","0,5202859073","0,4864867305","-0,3950617284","-0,5102040816","6,333333333","0,1477272727","0,5495049505","0,4313099042"
POWW,Outdoor Holding Co,Industrials,Aerospace & Defense,45785177,177593318,612191306,203012924,248151178,45785177,"-9,183226578","-6,10960741","-41,70972572","20,84414465","-26,33157615","-19,0981552",0,0,0,"0,004681350838","0,01282449981","0,009368426706",5,5,5,5,5,5,"2,22069398","2,22069398","2,22069398","2,22069398","2,22069398","2,22069398","-0,09147627001","-0,0654610752","-0,06706434313","-0,0323691474","0,09970097989","0,09460961646","-0,2199318013","-0,3942444638","-0,03136202226","0,06935799782","0,006071413172","-0,01457564807","2,92605331","2,237048839","3,227387483","2,845393826","-0,7371711316","-0,1458059332","-0,7836515816","-1,432183404","-1464,656996","-0,3947858689","-1,612709139","-6,446110411","-0,05037231713","-0,248677147","0,1822379383","0,3692368292","0,8556296721","0,8579857957","-0,1666666667","0,08571428571","0,5625","2,928571429","-1,37037037","-0,6"
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,8157387105,4776603800,6871494000,5614162050,6549611400,8157387105,"17,94236057","51,28754013","218,4222284","7,650088882","20,36176277","9,904074784",0,0,0,0,0,0,5,5,5,5,5,5,"3,82517578","3,82517578","3,82517578","3,82517578","3,82517578","3,82517578","0,03892264891","0,07602801289","-0,008154079698","0,03202579798","0,02047416286","0,1407017693","0,09203801227","0,02559586721","0,01077651482","0,1256426781","0,06242883205","0,1420417681","0,04310150941","0,05983599754","0,2220955167","0,1820962036","-0,00607726751","0,02972396901","2,258976967","3,235598283","5,079206017","1,978128132","2,952447554","0,7101948815","0,09381834112","0,06931879446","0,09242638348","0,1037190232","0,06441579437","0,1293617494","0,83","-0,7868852459","-0,6666666667","22,84615385","-0,5612903226","2,360294118"
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,1284339210,885981870,808452960,933593500,1152111600,1284339210,"18,41785488","7,055131172","7,510988444","9,849923331","7,904925636","11,77349156",0,0,0,0,"0,01235201401","0,01824245788",5,5,5,5,5,5,"6,586742819","6,586742819","6,586742819","6,586742819","6,586742819","6,586742819","0,05268836585","0,1941236786","0,2193890666","0,1435650726","0,09048662052","0,09033409163","0,1264511803","0,1929181138","0,1529460962","0,1156214025","0,1281885385","0,1141824044","0,07983540227","0,09496514281","0,008322251547","0,003136931233","0,02128283909","-0,04048005363","-0,3198155061","-0,3244469444","-1,64934364","-0,4894140658","-0,4343686131","0,1034019696","0,8375922409","0,8373843687","0,8430913923","0,8321034856","0,8164461045","0,822594211","0,2597402597","0,793814433","-0,1091954023","-0,1032258065","0,5683453237","0,004587155963"
PTC,PTC Inc,Technology,Software - Application,8657733340,13967696970,14175519200,14142992760,20841935040,8657733340,"-292,295059","73,20588668","29,34600437","39,15437986","68,28440531","57,45233115",0,0,0,0,0,0,8,8,8,8,8,8,"5,56746793","5,56746793","5,56746793","5,56746793","5,56746793","5,56746793","0,02750092024","0,02117156675","0,0245463912","0,03339554218","0,03496526711","0,0338378871","-0,07854251089","0,07475823307","0,1013667747","0,0900457463","0,07276809009","0,08968174158","0,01111832273","0,1614996763","0,2391253518","0,06982672803","0,08467491868","0,09604859772","2,830290924","2,857744724","2,340324417","2,211384255","2,671930835","2,280092929","0,7408649516","0,7707984353","0,794648949","0,8003565837","0,7897020247","0,80647317","-1,522727273","5,869565217","2,598214286","-0,3424317618","-0,2226415094","0,5145631068"
PYPL,PayPal Holdings Inc,Financial,Credit Services,126883410000,274716600000,219318540000,81119580000,66138570000,126883410000,"51,64358682","65,3775821","53,10456225","33,97597354","15,9527155","21,17799614",0,0,0,0,0,0,7,7,7,7,7,7,"1,98965425","1,98965425","1,98965425","1,98965425","1,98965425","1,98965425","0,02651356885","0,01948553528","0,02208291033","0,06213811574","0,06230140504","0,077050822","0,09134760548","0,08545044943","0,1261954816","0,08202901958","0,117075986","0,1246844357","0,1502168144","0,2071798334","0,1825766757","0,08462417721","0,08187368268","0,06805280306","-0,5922981366","0,6413430296","0,6881701215","0,5295768999","0,08711566618","0,4920658461","0,5402880936","0,549035145","0,5516534626","0,5005087579","0,4603137281","0,4609868856","0,2105263158","0,7101449275","-0,005649717514","-0,40625","0,8373205742","0,0390625"
QCOM,"Qualcomm, Inc",Technology,Semiconductors,100493970000,172601220000,205728750000,122693040000,161551710000,100493970000,"21,04395805","25,69580608","16,13141435","9,808019481","17,15348728","18,71187143","0,03215643107","0,02157721829","0,0206201991","0,02531594887","0,0279071972","0,01942818842",7,7,7,7,7,7,"6,218846227","6,218846227","6,218846227","6,218846227","6,218846227","6,218846227","0,06932917871","0,03299472623","0,05928307242","0,05386338562","0,07939283225","0,05881150284","0,1695093543","0,2073215114","0,273883825","0,3503421601","0,1810102622","0,2136275657","0,0677898997","-0,03056894492","0,426458714","0,3168086754","-0,1895927602","0,08771635958","0,4317654503","1,183595801","0,8075806877","0,776","0,7658355118","0,5958866473","0,6457380629","0,6066890485","0,5751057618","0,5783936652","0,5569793412","0,5621374673","2,084337349","0,2555555556","0,7411504425","0,4459974587","-0,4358523726","0,3987538941"
QNCX,Quince Therapeutics Inc,Healthcare,Biotechnology,1586612904,821035705,380296695,23033392,43021683,1586612904,"-28,89272882","-10,54686105","-4,169743129","-0,413292492","-1,245786409","-1,423601799",0,0,0,0,0,0,2,2,2,2,2,2,"-5,970114852","-5,970114852","-5,970114852","-5,970114852","-5,970114852","-5,970114852","-0,03119650234","-0,0627625084","-0,168277331","-2,068832423","-0,4719301505","-0,397537996","-0,3391814891","-0,4567999166","-0,7542401897","-0,51069769","-0,2015515875","-0,5338968834",0,0,0,0,0,0,"1,313853258","0,8451394458","0,7620312535","0,8654532617","0,2586875466","-0,2389673188",0,0,0,0,0,0,"-2,327586207","-0,3626943005","-0,1520912548","0,4917491749","0,4545454545","-0,5595238095"
QVCGA,QVC Group Inc,Consumer Cyclical,Internet Retail,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,"-0,3626315789","0,1356521739","0,4622647059","-0,05713184271","-1,040896552","-0,1197209302",0,"7,710798817","3,200356302","0,08097165992","0,05300470417","0,0259000259",4,4,4,4,4,4,"1,22163327","1,22163327","1,22163327","1,22163327","1,22163327","1,22163327","4,989114659","13,20266272","5,05185468","-0,8029689609","3,8163387","1,871276871","0,01231345781","0,1112841569","0,05395950493","-0,1981553398","-0,08946055896","-0,1060530075","-0,04349680171","0,05342547184","-0,009381392396","-0,1379948733","-0,09838096811","-0,0804397618","3,74514811","3,305789213","3,37443382","5,200743494","5,19226638","4,35200747","0,3387576163","0,3446427312","0,34270863","0,3047249298","0,3376087952","0,3500049816","-1,545943751","3,640877813","-0,7112676056","-9,329268293","0,9451537335","-7,69620929"
RARE,Ultragenyx Pharmaceutical Inc,Healthcare,Biotechnology,2477009117,9288977064,5845656612,3250151055,3879104506,2477009117,"-6,000091274","-45,14675496","-12,55641641","-4,578781297","-5,797298691","-6,691940245",0,0,0,0,0,0,2,2,2,2,2,2,"-4,629312335","-4,629312335","-4,629312335","-4,629312335","-4,629312335","-4,629312335","-0,1532093984","-0,02091038197","-0,07223176213","-0,1625710123","-0,1483061283","-0,1107077434","-0,4080819217","-0,2090768258","-0,2823300138","-0,5007040824","-0,4639586311","-0,458253249","1,014059617","1,613244114","0,2965575767","0,03392941498","0,1951949886","0,2901123549","1,01750263","4,758695917","0,6473337883","0,1582397852","0,3299713043","0,2844124332","0,9131457662","0,9773862672","0,9544458547","0,9220541162","0,8958915277","0,8630419649","-0,7934508816","0,5688202247","-1,182410423","-0,5104477612","0,1847826087","0,2375757576"
RCKY,"Rocky Brands, Inc",Consumer Cyclical,Footwear & Accessories,216339930,203732060,290778800,173110980,222879300,216339930,"12,4498574","9,779778668","14,09910015","8,445030051","21,31357568","14,89098094","0,01833951619","0,01996358657","0,0148311239","0,0262573893","0,02054313622","0,02719333631",7,7,7,7,7,7,"2,81611639","2,81611639","2,81611639","2,81611639","2,81611639","2,81611639","0,04769562162","0,09620858665","-0,2619509741","0,07186933286","0,3134707082","0,2836752699","0,09919669689","0,1105808635","0,05977509332","0,06956226608","0,06306773117","0,06656553834","0,07010059598","0,02552069465","0,8543465953","0,1968935898","-0,2496315854","-0,01745436121","-0,5189706492","-0,8262881827","5,77219473","4,657085063","3,817667509","3,178522158","0,3591018017","0,3776833785","0,3783076346","0,3659271295","0,3867155444","0,3944932697","0,2051282051","0,2170212766","-0,03146853147","0,003610108303","-0,4928057554","0,0780141844"
RGLD,"Royal Gold, Inc",Basic Materials,Gold,8008827085,6971940544,6897995278,7393597533,7938817689,8008827085,"40,86334782","23,04389322","25,19544004","30,93052563","33,14629386","26,07843353","0,008773945341","0,01091570467","0,01140368738","0,01243601241","0,01241937837","0,0121539876",6,6,6,6,6,6,"11,9768179","11,9768179","11,9768179","11,9768179","11,9768179","11,9768179","0,02268242446","0,03428293512","0,03461514007","-0,06829288469","0,0520520973","0,04930786048","0,0730681536","0,1157738011","0,1020653147","0,07187540404","0,0784696586","0,1014368694","0,1815302284","0,2441661027","0,04759716557","-0,0759242927","0,003753868346","0,1910855699","-0,04974182902","-0,4265535816","-0,2774489951","0,9701347737","0,3029014887","-0,3403961172","0,8305235406","0,5401360058","0,8473795238","0,8412539732","0,8487307473","0,8631906652","1,118881119","0,5181518152","-0,09130434783","-0,1315789474","0,002754820937","0,3873626374"
RNRG,Global X Renewable Energy Producers ETF,Financial,Exchange Traded Fund,11559170,14099391,12165095,10191957,"8762597,28",11559170,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
