,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum_2024_cut
38,JBHT,USA,"J.B. Hunt Transport Services, Inc",Industrials,Integrated Freight & Logistics,central,2019,12315692721.0,24.2754118,0.008921179592,7.0,4.553383908,0.01948574487,0.1254668703,0.06388764363,1.121902547,0.1643439825,0.07674943567,1.071263569744321,0.2628187191796594,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,JBLU,USA,Jetblue Airways Corp,Industrials,Airlines,central,2019,5172123696.0,9.758087873,0.0,3.0,0.6123394512,0.05277042954,0.06093434084,0.05693392531,1.703962704,0.3379046207,2.183333333,0.8582151960410533,0.1549381606990596,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,JKHY,USA,"Jack Henry & Associates, Inc",Technology,Information Technology Services,central,2019,11159303961.0,38.71551281,0.01128093424,8.0,12.47727173,0.03586585628,0.1585458231,0.0104698481,-0.1510889351,0.4055288528,-0.2742268041,0.8319590145062481,0.1839721992073995,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,KALU,USA,Kaiser Aluminum Corp,Basic Materials,Aluminum,central,2019,1756275820.0,28.61140855,0.02221085585,5.0,2.582051883,0.09701746934,0.07122700847,-0.04527397692,1.362790698,0.1974110032,-0.2946593002,1.2249181048686386,0.2831712435153177,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,LFUS,USA,"Littelfuse, Inc",Technology,Electronic Components,central,2019,4666380900.0,33.80299967,0.009505489101,9.0,4.742860727,0.03901676883,0.06873701305,-0.1248757614,0.6144384703,0.3632587326,-0.1411042945,1.49421917056251,0.1403271130807646,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,LKQ,USA,LKQ Corp,Consumer Cyclical,Auto Parts,central,2019,10932696600.0,20.45695876,0.0,6.0,2.596276542,0.07209759176,0.05759784844,0.05299758165,3.990833419,0.3879539192,0.1447368421,1.0517986979866294,0.5063288812947593,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,MCRI,USA,"Monarch Casino & Resort, Inc",Consumer Cyclical,Resorts & Casinos,central,2019,881570900.0,27.50546109,0.0,7.0,8.263654329,-0.07098620037,0.05701913723,0.03683082621,2.763342516,0.5091946734,-0.07608695652,1.0978932869556872,0.2475377593543977,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,MDLZ,USA,Mondelez International Inc,Consumer Defensive,Confectioners,central,2019,78984720000.0,20.25721558,0.0193741472,6.0,2.281896084,0.03819546529,0.0719136562,-0.002698743157,3.523101647,0.3996056904,0.1622807018,0.5788099165063452,0.4071203369803613,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,MEOH,Canada,Methanex Corp,Basic Materials,Chemicals,central,2019,2943454570.0,32.9456511,0.03730744321,5.0,1.639782388,0.02638316536,0.02921024481,-0.14547775,3.767022846,0.2167976137,-0.853485064,1.7599203988141776,-0.2081759874056385,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,MLKN,USA,MillerKnoll Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",central,2019,2454853499.0,13.04880952,0.02177303217,6.0,1.653724429,0.06006682999,0.1441484805,0.07811187636,0.4332627119,0.3622234341,0.2735849057,1.163284431929129,0.3913407407724201,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,MU,USA,Micron Technology Inc,Technology,Semiconductors,central,2019,59749580000.0,7.882524949,0.0,7.0,11.81336805,0.06699840321,0.1518263684,-0.2298377809,-0.101529577,0.4572331881,-0.52,2.135303202233732,0.6247331394830364,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,NDSN,USA,Nordson Corp,Industrials,Specialty Industrial Machinery,central,2019,9390657120.0,26.73051556,0.009116468618,7.0,5.240334319,0.0353637301,0.1175746736,-0.0268074945,1.857248939,0.5432908916,-0.0953125,1.3248236958471744,0.4101365420768221,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,NSIT,USA,Insight Enterprises Inc,Technology,Electronics & Computer Distribution,central,2019,2476527570.0,15.67036592,0.0,7.0,1.67375999,0.02353514801,0.07049556939,0.09195501329,3.764991987,0.1472086445,-0.02637362637,1.2758621357109203,0.7449927903710105,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,NTRS,USA,Northern Trust Corp,Financial,Asset Management,central,2019,22191531357.0,15.27358413,0.02527725316,7.0,-0.3929893641,0.08741076853,0.05385487119,0.03547132409,-13.08202247,0.8828878479,-0.001506024096,1.2713163724486372,0.2996888764044945,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,NXST,USA,Nexstar Media Group Inc,Communication Services,Broadcasting,central,2019,5358559500.0,23.41649403,0.01536075177,8.0,1.7470993,0.04079409725,0.0315300967,0.09853919621,7.603702568,0.5562723816,-0.4153471376,1.1867422624764443,0.4917977027105618,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,ODFL,USA,"Old Dominion Freight Line, Inc",Industrials,Trucking,central,2019,15157800969.0,24.79135698,0.003574947108,5.0,20.72690865,0.03306544283,0.1685092065,0.0161772834,-0.3326239997,0.2847856872,0.03658536585,1.1939350470933974,0.5333710463003245,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PAYX,USA,Paychex Inc,Technology,Software - Application,central,2019,30494010000.0,29.79095901,0.02683042006,6.0,2.95553624,0.03782803661,0.2700951454,0.1158271466,0.08715743534,0.6877932406,0.1085271318,0.933558628547987,0.3442253333641414,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PCAR,USA,Paccar Inc,Industrials,Farm & Heavy Construction Machinery,central,2019,27438055500.0,11.4904537,0.04149711141,5.0,3.7273045,0.03241847936,0.09654562063,0.08954830033,1.884137012,0.1880334535,0.1009615385,1.1957932164729002,0.4300643679357405,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PENN,USA,PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,central,2019,2957292000.0,67.36428246,0.0,4.0,0.3049755714,0.1696146339,0.02117017162,0.4775700002,10.51356309,0.4426943826,-0.6021505376,1.4170819854788126,0.3110539331488549,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PEP,USA,PepsiCo Inc,Consumer Defensive,Beverages - Non-Alcoholic,central,2019,189971299999.0,26.141828,0.02774039281,6.0,3.482879963,0.02833139288,0.1368301771,0.03869471079,2.087275819,0.5531401685,-0.4077448747,0.5354631448074955,0.2890655291745057,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PEY,USA,Invesco High Yield Equity Dividend Achievers ETF,Financial,Exchange Traded Fund,central,2019,881135999.0,,,,,,,,,,,0.74470897902531,0.2432958785378725,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PGJ,USA,Invesco Golden Dragon China ETF,Financial,Exchange Traded Fund,central,2019,218347458.0,,,,,,,,,,,1.5560031904813072,0.3247648684329209,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PHO,USA,Invesco Water Resources ETF,Financial,Exchange Traded Fund,central,2019,1184754440.0,,,,,,,,,,,0.9047450371138444,0.3845899400298671,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PIE,USA,Invesco Dorsey Wright Emerging Markets Momentum ETF,Financial,Exchange Traded Fund,central,2019,113655441.0,,,,,,,,,,,0.8369343518478327,0.251477691323442,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PPH,USA,VanEck Pharmaceutical ETF,Financial,Exchange Traded Fund,central,2019,609163443.0,,,,,,,,,,,0.8445298176093696,0.1817744978312452,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PRN,USA,Invesco Dorsey Wright Industrials Momentum ETF,Financial,Exchange Traded Fund,central,2019,109678091.0,,,,,,,,,,,0.9965450311580536,0.3493968128947091,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PTC,USA,PTC Inc,Technology,Software - Application,central,2019,8657733340.0,-292.295059,0.0,8.0,5.56746793,0.02750092024,-0.07854251089,0.01111832273,2.830290924,0.7408649516,-1.522727273,1.5362337254794596,-0.0809325854688716,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PTF,USA,Invesco Dorsey Wright Technology Momentum ETF,Financial,Exchange Traded Fund,central,2019,57029110.0,,,,,,,,,,,1.4086032420428705,0.4743489643287408,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,QCOM,USA,"Qualcomm, Inc",Technology,Semiconductors,central,2019,100493970000.0,21.04395805,0.03215643107,7.0,6.218846227,0.06932917871,0.1695093543,0.0677898997,0.4317654503,0.6457380629,2.084337349,1.2372539060721883,0.597530678583222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,QQQ,USA,Invesco QQQ Trust Series 1,Financial,Exchange Traded Fund,central,2019,121300732618.0,,,,,,,,,,,1.229514200190438,0.3814490254975196,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,QTEC,USA,First Trust NASDAQ-100 Technology Sector Index Fund,Financial,Exchange Traded Fund,central,2019,2058556700.0,,,,,,,,,,,1.4942044376562027,0.4696168558592899,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,QVCGA,USA,QVC Group Inc,Consumer Cyclical,Internet Retail,central,2019,,-0.3626315789,0.0,4.0,1.22163327,4.989114659,0.01231345781,-0.04349680171,3.74514811,0.3387576163,-1.545943751,1.3943736449808353,-0.5725929900840752,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,ROP,USA,Roper Technologies Inc,Technology,Software - Application,central,2019,36946189000.0,20.81820069,0.005208602634,7.0,2.892127826,0.03800894222,0.07264827401,0.03382647557,1.634569822,0.6385741969,0.8595069644,1.0185183857331983,0.3412793570983476,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,ROST,USA,"Ross Stores, Inc",Consumer Cyclical,Apparel Retail,central,2019,41223157800.0,24.21288086,0.009195204966,7.0,6.453079355,0.04018472638,0.2284083555,0.07044609816,0.8462426532,0.2807447787,0.07981220657,1.0283460533785789,0.404568603194549,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,SCSC,USA,"Scansource, Inc",Technology,Electronics & Computer Distribution,central,2019,936534700.0,14.58019515,0.0,8.0,3.95954379,-0.04089426281,0.05027620667,0.006981067323,2.207211223,0.1168497366,0.7364341085,1.2341859132566686,0.0696661148920352,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,SKYW,USA,Skywest Inc,Industrials,Airlines,central,2019,3249402510.0,9.678755774,0.007129066848,6.0,1.887461625,0.001913276644,0.06304846848,-0.07751113627,3.460090558,0.2617313876,0.2490566038,1.284009747909481,0.4327353670344636,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,THRM,USA,Gentherm Inc,Consumer Cyclical,Auto Parts,central,2019,1451237609.0,39.19906493,0.0,6.0,2.670269919,0.06466738651,0.0906748938,-0.06412176538,0.275856461,0.2967374167,0.2672413793,1.3375952025383242,0.0959646059166106,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,TILE,USA,Interface Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",central,2019,969685500.0,12.34677235,0.01570565456,8.0,3.404643356,0.06864039846,0.0843831704,0.1385721782,3.491966103,0.3968395321,0.5952380952,1.3336266116289863,0.151044955418961,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,TROW,USA,T. Rowe Price Group Inc,Financial,Asset Management,central,2019,28522744000.0,13.45710881,0.02558824727,6.0,7.513032692,0.04595703601,0.2025799186,0.04565759595,-0.6344557375,0.5754819417,0.196698762,1.3546085055142774,0.362848337520737,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,UFPI,USA,UFP Industries Inc,Basic Materials,Lumber & Wood Production,central,2019,2872112400.0,16.30038586,0.008383178224,7.0,7.38597977,0.09027496961,0.1194768722,-0.01629941326,0.237778825,0.155234738,0.1829268293,1.1220973611056957,0.8453573566076831,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,WTW,United Kingdom,Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,central,2019,26252200000.0,25.14578544,0.01253228301,6.0,1.703467302,0.0295594274,0.0431283176,-0.0167978386,2.926829268,0.4111111111,0.5237191651,0.93743476894066,0.3652935196503695,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,ZBRA,USA,Zebra Technologies Corp,Technology,Communication Equipment,central,2019,13732677399.0,25.35206736,0.0,7.0,3.754838482,0.04524517891,0.1781804998,0.06330014225,1.596287703,0.4682274247,0.2835051546,1.5943453925542372,0.6264080368422003,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
