,Ticker,Country,Company,Sector,Industry,portfolio,year,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum12mo_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum12mo_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum12mo_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum12mo_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum12mo_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum12mo_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum12mo_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum12mo_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum12mo_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum12mo_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum12mo_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum12mo_2024_cut
30,GBLI,USA,Global Indemnity Group LLC,Financial,Insurance - Property & Casualty,central,2019,421995556.0,6.005880601,0.03382150173,5.0,0.7838021826,0.01963368853,0.02315624804,0.2115172627,2.317821127,0.1996238039,2.213930348,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,HAS,USA,"Hasbro, Inc",Consumer Cyclical,Leisure,central,2019,14433366596.0,25.95023354,0.02492052963,6.0,2.625130491,0.03845571087,0.07515709044,0.03069101848,-0.5541335965,0.5291936782,1.327586207,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,HBAN,USA,"Huntington Bancshares, Inc",Financial,Banks - Regional,central,2019,15351440000.0,11.10255648,0.0428324104,4.0,-0.492000939,0.09364403287,0.05293565935,0.07305502846,5.468459658,0.774535809,0.05833333333,,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,HBNC,USA,Horizon Bancorp Inc (IN),Financial,Banks - Regional,central,2019,848511728.0,12.41947459,0.02521276866,4.0,-0.7871514835,0.2054293068,0.05044319171,0.2497786244,5.570999341,0.7960223598,0.1086956522,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,HCSG,USA,"Healthcare Services Group, Inc",Healthcare,Medical Care Facilities,central,2019,1815682560.0,28.00334216,0.03259691831,8.0,6.147575312,0.04933027215,0.09896202039,-0.08365255043,-0.004888043319,0.1238068903,-0.2232142857,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,HTBK,USA,Heritage Commerce Corp,Financial,Banks - Regional,central,2019,760651273.0,14.80328514,0.03793769596,8.0,182.4063955,0.08371236525,0.06562059067,0.09671565569,-6.970098669,0.9235266803,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,HURC,USA,"Hurco Companies, Inc",Industrials,Specialty Industrial Machinery,central,2019,260119160.0,13.44073221,0.01362134722,4.0,3.060122445,-0.04798303485,0.06860661021,-0.1240359064,-2.098816852,0.2931463264,-0.1955835962,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,IBKR,USA,Interactive Brokers Group Inc,Financial,Capital Markets,central,2019,13885526896.0,22.05173963,0.008731582501,6.0,1.110214105,0.7300729627,0.1204042463,0.1104876996,0.511827957,0.7905169063,-0.07894736842,1.1151346894825531,-0.1410376524582358,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,ICLN,USA,iShares Global Clean Energy ETF,Financial,Exchange Traded Fund,central,2019,1831409567.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,ICUI,USA,"ICU Medical, Inc",Healthcare,Medical Instruments & Supplies,central,2019,3888353600.0,38.20555728,0.0,6.0,2.267339642,-0.001067848404,0.06515900048,-0.09559155453,-1.20939575,0.3726591524,2.526315789,0.4411555953414826,-0.1930061681043671,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,IGIB,USA,iShares Trust iShares 5-10 Year Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,central,2019,9242836765.0,,,,,,,,,,,-0.0473092455385947,0.1483454665381829,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,INDY,USA,iShares India 50 ETF,Financial,Exchange Traded Fund,central,2019,666917811.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,JBLU,USA,Jetblue Airways Corp,Industrials,Airlines,central,2019,5172123696.0,9.758087873,0.0,3.0,0.6123394512,0.05277042954,0.06093434084,0.05693392531,1.703962704,0.3379046207,2.183333333,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,KALU,USA,Kaiser Aluminum Corp,Basic Materials,Aluminum,central,2019,1756275820.0,28.61140855,0.02221085585,5.0,2.582051883,0.09701746934,0.07122700847,-0.04527397692,1.362790698,0.1974110032,-0.2946593002,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,KDP,USA,Keurig Dr Pepper Inc,Consumer Defensive,Beverages - Non-Alcoholic,central,2019,40732650000.0,32.4752512,0.02072489749,6.0,1.316286148,0.05178768816,0.03933979177,0.4942219833,5.040252828,0.570323741,0.6603773585,0.671894109033403,0.1510716926266955,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,KG,Bermuda,Kestrel Group Ltd,Financial,Insurance Brokers,central,2019,,,,,,,,,,,,-0.0581578253658418,-0.5393939451737837,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,KMB,USA,Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,central,2019,46959570000.0,21.91107093,0.02979126227,6.0,3.521247868,0.03230913174,0.233434459,-0.001947419669,1.942267503,0.327100271,0.5483870968,0.453185112379758,0.2397683885311272,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,LKQ,USA,LKQ Corp,Consumer Cyclical,Auto Parts,central,2019,10932696600.0,20.45695876,0.0,6.0,2.596276542,0.07209759176,0.05759784844,0.05299758165,3.990833419,0.3879539192,0.1447368421,1.051799211564194,0.5044247280515108,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LULU,Canada,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,central,2019,30189149370.0,49.76010293,0.0,6.0,7.165254579,0.01202393528,0.2293072119,0.2101307689,-0.3363744395,0.5587385306,0.3656509695,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,MASI,USA,Masimo Corp,Healthcare,Medical Devices,central,2019,8514218020.0,43.04326885,0.0,6.0,6.816894597,0.01765971108,0.150879431,0.09268206863,-2.121086437,0.6708756426,-0.002898550725,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MCRI,USA,"Monarch Casino & Resort, Inc",Consumer Cyclical,Resorts & Casinos,central,2019,881570900.0,27.50546109,0.0,7.0,8.263654329,-0.07098620037,0.05701913723,0.03683082621,2.763342516,0.5091946734,-0.07608695652,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MELI,USA,MercadoLibre Inc,Consumer Cyclical,Internet Retail,central,2019,28431110518.0,-161.9161778,0.0001021206163,4.0,3.419813321,0.01128285589,-0.04728989542,0.595046862,-11.49661972,0.47995309,-3.304878049,1.676733066647026,0.9936826478315326,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MRVL,USA,Marvell Technology Inc,Technology,Semiconductors,central,2019,17677326720.0,-61.17194859,0.01351655411,7.0,6.727232758,0.04648639074,0.01852066257,0.18953457,3.168700553,0.5088968456,-1.352941176,1.674719912089946,0.6480522008187195,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MSEX,USA,Middlesex Water Co,Utilities,Utilities - Regulated Water,central,2019,1108470090.0,31.29914384,0.01536488341,6.0,1.138260547,-0.05003651545,0.04073044176,-0.02519608624,5.018561173,0.4949404895,0.02551020408,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,MU,USA,Micron Technology Inc,Technology,Semiconductors,central,2019,59749580000.0,7.882524949,0.0,7.0,11.81336805,0.06699840321,0.1518263684,-0.2298377809,-0.101529577,0.4572331881,-0.52,2.13530349505659,0.6769616745655724,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,NTRS,USA,Northern Trust Corp,Financial,Asset Management,central,2019,22191531357.0,15.27358413,0.02527725316,7.0,-0.3929893641,0.08741076853,0.05385487119,0.03547132409,-13.08202247,0.8828878479,-0.001506024096,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,OCFC,USA,OceanFirst Financial Corp,Financial,Banks - Regional,central,2019,1529233040.0,14.46518888,0.02672489902,7.0,1.133333609,0.07428118599,0.04619561816,0.1227934859,4.735420319,0.8421491987,0.1589403974,0.8219626465301447,0.1615141054560898,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,OSBC,USA,Old Second Bancorporation Inc,Financial,Banks - Regional,central,2019,403153907.0,10.20483513,0.002967972448,6.0,0.3183127729,0.119861381,0.07754581404,0.09090776362,2.829815159,0.8632543262,0.1607142857,,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PAYX,USA,Paychex Inc,Technology,Software - Application,central,2019,30494010000.0,29.79095901,0.02683042006,6.0,2.95553624,0.03782803661,0.2700951454,0.1158271466,0.08715743534,0.6877932406,0.1085271318,0.9335579699397176,0.3425746942922456,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PEY,USA,Invesco High Yield Equity Dividend Achievers ETF,Financial,Exchange Traded Fund,central,2019,881135999.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PLAB,USA,"Photronics, Inc",Technology,Semiconductor Equipment & Materials,central,2019,1033131040.0,19.33502725,0.05754286807,6.0,7.557068971,-0.1345660087,0.04257950732,0.02874031341,-1.130620198,0.219447572,0.05357142857,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,POWI,USA,Power Integrations Inc,Technology,Semiconductors,central,2019,2928229840.0,14.9641886,0.007083022767,6.0,17.50154135,0.06886103267,0.2505610949,0.01133295669,-2.466186375,0.5072919564,1.793103448,1.7991531761636013,0.6362211589206019,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PTC,USA,PTC Inc,Technology,Software - Application,central,2019,8657733340.0,-292.295059,0.0,8.0,5.56746793,0.02750092024,-0.07854251089,0.01111832273,2.830290924,0.7408649516,-1.522727273,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PUI,USA,Invesco Dorsey Wright Utilities Momentum ETF,Financial,Exchange Traded Fund,central,2019,212784000.0,,,,,,,,,,,0.2797433991936716,0.20595817768628,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,QCOM,USA,"Qualcomm, Inc",Technology,Semiconductors,central,2019,100493970000.0,21.04395805,0.03215643107,7.0,6.218846227,0.06932917871,0.1695093543,0.0677898997,0.4317654503,0.6457380629,2.084337349,1.2372520019256688,0.6112856318182862,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,QQQ,USA,Invesco QQQ Trust Series 1,Financial,Exchange Traded Fund,central,2019,121300732618.0,,,,,,,,,,,1.2295119785014803,0.3870010737592726,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,QTEC,USA,First Trust NASDAQ-100 Technology Sector Index Fund,Financial,Exchange Traded Fund,central,2019,2058556700.0,,,,,,,,,,,1.4942044750558825,0.4771739213501433,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,RBCAA,USA,"Republic Bancorp, Inc. (KY)",Financial,Banks - Regional,central,2019,984437999.0,10.62682908,0.02193706197,7.0,-0.2583531996,0.09472127196,0.04999097754,0.08906278758,4.910290875,0.7945319238,0.1737967914,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,SAFT,USA,"Safety Insurance Group, Inc",Financial,Insurance - Property & Casualty,central,2019,1409304443.0,14.12195404,0.0374438148,6.0,1.5669354,0.07313015129,0.0,0.04899827166,-0.08053011079,0.4178617426,0.1831501832,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,SBRA,USA,Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,central,2019,4383136342.0,57.89110907,0.08397936618,6.0,0.8992786148,0.09325268507,140.9206819,0.07182443629,4.61542723,0.8358089451,-0.7628205128,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,SBUX,USA,Starbucks Corp,Consumer Cyclical,Restaurants,central,2019,103024656000.0,30.00069571,0.01631157994,4.0,2.707044108,0.03000967674,0.2514829304,0.07237605939,1.35762427,0.2824781392,-0.0987654321,0.8134594217142908,0.383258994826106,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,SHEN,USA,Shenandoah Telecommunications Co,Communication Services,Telecom Services,central,2019,2075839680.0,37.34478757,0.006727183138,3.0,1.106805137,0.04998997146,-0.0006997823003,-0.6720921164,14.48968465,0.5960011989,0.2043010753,0.9778460221385392,-0.059433728666573,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,SKYW,USA,Skywest Inc,Industrials,Airlines,central,2019,3249402510.0,9.678755774,0.007129066848,6.0,1.887461625,0.001913276644,0.06304846848,-0.07751113627,3.460090558,0.2617313876,0.2490566038,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,TBBK,USA,Bancorp Inc,Financial,Banks - Regional,central,2019,742154346.0,14.27985454,0.0,6.0,-0.2848224943,0.08810534154,0.08474988139,-0.05984656427,-11.45224585,0.8495537477,-0.4193548387,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
