portfolio,Ticker,momentum12mo_2019
central medium,CRSP,1.1317815691237305
central medium,CRVO,-0.7688442211055276
central medium,CRWS,0.25545592886543544
central medium,CTRM,
central medium,CYPH,-0.4400000095367431
central medium,DLTR,0.04129764580975026
central medium,DNTH,1.659649185035076
central medium,DXLG,-0.41013828277101705
central medium,DXR,0.14634144355823797
central medium,ECPG,0.5046808770362368
central medium,EDIT,0.30153848836710173
central medium,EDRY,-0.09196739788357577
central medium,ENTX,-0.2983606103734596
central medium,FWRD,0.29003707635990494
central medium,GGAL,-0.4036479834811014
central medium,GIII,0.20114740572720424
central medium,GREE,-0.14280835109508716
central medium,HAIN,0.6368221719061129
central medium,HFBL,0.23652546779496864
central medium,HNNA,0.055526522607485695
central medium,HROW,0.3673110951792937
central medium,HURA,-0.7982456140350878
central medium,HURC,0.09220323823439402
central medium,HYPD,0.571929797791598
central medium,INTZ,0.4435696116197485
central medium,IOVA,2.127683515486916
central medium,IPM,-0.735555542839898
central medium,ITIC,-0.04390802844841213
central medium,KALU,0.27244360691460523
central medium,KALV,-0.0982278751421578
central medium,KELYA,0.11617288521089608
central medium,KHC,-0.21201953792381922
central medium,KOSS,-0.19371728336878713
central medium,KPRX,0.43655912033925737
central medium,LASR,0.14060741864187554
central medium,LOCO,-0.0019775690650244426
central medium,LOOP,0.2741312281637578
central medium,LX,0.9158620966444104
central medium,MCHX,0.42641503220989896
central medium,MNRO,0.14996889593838736
central medium,MRNA,0.28094295216589615
central medium,NAAS,-0.121859296482412
central medium,NISN,5.847697540905252
central medium,NIU,0.21857139042445595
central medium,NIXX,-0.628995416556832
central medium,NNBR,0.4137847146456817
central medium,NOTV,2.897637703627304
central medium,NTLA,0.07472531034938568
central medium,OCC,-0.14698161448553715
central medium,OCGN,-0.9015151590409902
central medium,OMCC,-0.2076923006385033
central medium,OMEX,-0.04204200291085469
central medium,OPRA,0.6636687322810781
central medium,ORMP,0.7166667050284938
central medium,OVBC,0.14519713091886932
central medium,OVID,0.7148760184019729
central medium,PAHC,-0.21309880173215157
central medium,PBYI,-0.5700245780846489
central medium,PCSA,-0.2857142857142857
central medium,PDFS,1.0035585739277444
